SITE|FECHA|SEGMENTO|SENT_TG|SENT_CG|INSTALLS_TG|INSTALLS_CG|GASTO_TG|INSTALL_TOUCH|BUYERS_2D|BUYERS_5D|BUYERS_30D|GMV INSTALL|REVENUE|TC|GMV_INC_30D|REVENUE_INC_30D|FREQ_INC_30D|SENT_MAIL|SENT_CAMP|OPEN_MAIL|OPEN_CAMP
MCO|2021-11-16|BAJO|77562.0|13687.0|231.0|28.0|232.2359976014665|144.0|74|84.0|96.0|1232.1999999999996|125.68439999999997|3875.3682|7559.0475439526135|770.8617812384631|247.47945630194562|28948.0|68871.0|3396.0|207.0
MLC|2021-11-22|ALTO|143525.0|25328.0|857.0|55.0|1992.5775065593562|636.0|441|476.0||19495.19|1559.6152|834.5713|12969.97492462323|1036.4054048870453|140.82334632550018|51839.0|125833.0|8230.0|845.0
MLC|2021-11-22|MEDIO|129854.0|22916.0|359.0|50.0|172.54367601665672|190.0|103|114.0||5034.209999999999|402.7368|834.5713|12969.97492462323|1036.4054048870453|140.82334632550018|46769.0|3812.0|7145.0|10.0
MLC|2021-11-22|BAJO|133118.0|23491.0|517.0|48.0|820.7806810514572|327.0|204|210.0||8081.760000000002|646.5408000000002|834.5713|12969.97492462323|1036.4054048870453|140.82334632550018|46411.0|117906.0|6764.0|271.0
MLM|2021-11-22|ALTO|290210.0|51213.0|2326.0|143.0|6222.303308479328|1834.0|1178|1307.0|1630.0|62165.650000000176|6838.221500000021|20.8283|83571.92307587643|8894.168803294611|687.9249358009564|70907.0|252593.0|11320.0|3835.0
MLM|2021-11-22|MEDIO|243252.0|42927.0|1175.0|121.0|124.83015896640629|774.0|334|402.0|554.0|15527.909999999983|1708.0700999999985|20.8283|30771.16408894129|3378.834754172936|529.0215598942073|74779.0|213722.0|9444.0|1536.0
MLM|2021-11-22|BAJO|227059.0|40069.0|1178.0|98.0|2506.205499248619|801.0|443|497.0|601.0|17355.299999999992|1909.0829999999994|20.8283|27227.08323841348|2874.652221274065|659.9081396358955|74210.0|200691.0|8761.0|1244.0
MLB|2021-11-23|ALTO|1618171.0|285560.0|5197.0|467.0|8245.534686240644|3660.0|2233|2490.0|3131.0|111694.78000000004|16530.827440000005|5.5584|134614.95128971548|18439.57606695722|1498.9528208942145|343524.0|1070419.0|34823.0|16651.0
MLB|2021-11-23|MEDIO|1164598.0|205517.0|2773.0|276.0|2256.764536557283|1653.0|848|927.0|1194.0|32024.340000000004|4739.60232|5.5584|42339.16997703452|5860.187417007471|1155.5927800053516|292927.0|1092901.0|26738.0|10610.0
MLB|2021-11-23|BAJO|1040922.0|183692.0|2017.0|250.0|1188.8313183649973|1102.0|528|581.0|730.0|21065.77|3117.73396|5.5584|32622.832704315355|4614.299109559881|804.1057094330887|273149.0|980004.0|22881.0|6512.0
MLA|2021-11-23|ALTO|368165.0|64970.0|1249.0|77.0|2493.529763089787|967.0|655|694.0|857.0|45259.03999999998|4299.608799999998|100.46|51502.4686433765|4867.913400644063|436.99923480302635|74773.0|313161.0|8852.0|2775.0
MLA|2021-11-23|MEDIO|293188.0|51739.0|628.0|59.0|658.4710332470634|417.0|250|265.0|329.0|16861.540000000015|1601.8463000000015|100.46|23408.409066695567|2217.244301976662|303.5059439833418|74440.0|254110.0|7512.0|1349.0
MLA|2021-11-23|BAJO|299133.0|52788.0|688.0|44.0|965.5584312164044|449.0|250|274.0|333.0|14063.34|1336.0173|100.46|18562.897313434485|1753.8638727753164|327.10571168428885|69027.0|260663.0|6810.0|1341.0
MCO|2021-11-23|ALTO|173680.0|30649.0|566.0|34.0|1080.2933894260882|438.0|298|306.0|354.0|7128.080000000003|727.0641600000001|3943.3732|3560.671189321824|363.06074584755953|149.5242274663225|50065.0|152643.0|8114.0|994.0
MCO|2021-11-23|MEDIO|107709.0|19007.0|209.0|20.0|225.18791779586064|142.0|89|99.0|110.0|2254.9|229.9998|3943.3732|3560.671189321824|363.06074584755953|149.5242274663225|38446.0|95421.0|5259.0|273.0
MCO|2021-11-23|BAJO|73396.0|12952.0|136.0|10.0|205.40789798946747|87.0|54|58.0|62.0|989.5600000000003|100.93512000000004|3943.3732|3560.671189321824|363.06074584755953|149.5242274663225|26769.0|65144.0|3372.0|180.0
MLB|2021-11-30|ALTO|1598178.0|282031.0|11539.0|1254.0|6576.273599174361|7505.0|3926|4596.0|6138.0|188628.87000000005|27917.07276000001|5.6199|240895.51914258147|34482.36056676736|2712.109477976859|340313.0|1484064.0|33291.0|22364.0
MLB|2021-11-30|MEDIO|1143305.0|201760.0|6511.0|784.0|2182.2452356803506|3602.0|1709|1987.0|2505.0|75641.64999999985|11194.964199999975|5.6199|110031.44899798732|15896.34767832887|2558.2396313722165|286203.0|1073092.0|25250.0|10270.0
MLB|2021-11-30|BAJO|1012160.0|178616.0|4924.0|660.0|1375.1134361821385|2432.0|1124|1285.0|1624.0|47780.42999999998|7071.503639999996|5.6199|69980.52639392336|10112.431446366823|1728.614027776421|262448.0|952786.0|21707.0|6500.0
MLM|2021-12-06|ALTO|295094.0|52076.0|3066.0|215.0|99.0346479789858|2364.0|1009|1298.0|1874.0|55816.17000000001|6139.778700000003|21.2047|66017.68938911357|7257.275422564246|606.6102774688458|77088.0|257094.0|13484.0|5531.0
MLM|2021-12-06|MEDIO|267360.0|47181.0|2166.0|190.0|2546.326521950323|1569.0|929|1051.0|1236.0|39852.64999999999|4383.791499999998|21.2047|61605.50808963487|6656.522770459405|1346.0183479707448|86462.0|235594.0|12239.0|2475.0
MLM|2021-12-06|BAJO|270778.0|47784.0|1865.0|157.0|3287.4325031714675|1298.0|731|817.0|969.0|34419.309999999976|3786.124099999997|21.2047|54365.66362498947|5825.189798412524|1133.800952041263|85631.0|239608.0|11216.0|1713.0
MLB|2021-12-07|ALTO|1600326.0|282410.0|12355.0|1191.0|10511.95562353851|8616.0|5029|5672.0|7048.0|229724.59999999983|33999.24079999998|5.6877|282723.2015232729|39994.84288296526|3915.489771323757|343857.0|1485465.0|36715.0|24775.0
MLB|2021-12-07|MEDIO|1245017.0|219709.0|7597.0|864.0|0.0|4579.0|1994|2326.0|3008.0|87784.12000000004|12992.049760000005|5.6877|122839.23854777213|18180.207305070275|3016.5941189456153|315989.0|1167796.0|29971.0|12732.0
MLB|2021-12-07|BAJO|1153205.0|203507.0|5602.0|717.0|0.0|3085.0|1300|1486.0|1887.0|59403.13999999997|8791.664719999997|5.6877|89242.36168642252|13207.869529590536|2076.1565024099987|301940.0|1085238.0|25876.0|7459.0
MLM|2021-12-13|ALTO|291381.0|51420.0|4112.0|435.0|107.45858068706629|2788.0|1177|1561.0|2229.0|69406.09|7634.6699|20.9383|70621.38017429411|7763.219665144228|530.5534223646987|74655.0|253585.0|12799.0|4814.0
MLM|2021-12-13|MEDIO|261844.0|46208.0|2807.0|320.0|2607.2756623030523|1684.0|893|1036.0|1222.0|41370.470000000016|4550.751700000002|20.9383|57364.065794658265|6185.525396465289|1233.28522759223|83483.0|230374.0|11644.0|2304.0
MLM|2021-12-13|BAJO|265137.0|46789.0|2473.0|271.0|4276.8515113452395|1449.0|806|905.0|1049.0|34664.249999999985|3813.0674999999987|20.9383|48205.22300071522|5098.314799759342|1122.1028584676965|82539.0|234291.0|10671.0|1706.0
MLB|2021-12-14|BAJO|1125647.0|198644.0|5567.0|727.0||2585.0|1089|||45825.47|6782.1695599999985|5.646099863||||293266.0|1058844.0|24902.0|7122.0
MLB|2021-12-14|MEDIO|1220540.0|215390.0|7467.0|903.0||3839.0|1633|||74071.68|10962.60864|5.646099863||||308153.0|1144571.0|28582.0|11529.0
MLB|2021-12-14|ALTO|1586311.0|279937.0|11855.0|1347.0|12910.85913618032|7336.0|3952|||176722.52|26154.93296|5.646099863||||335936.0|1471129.0|34345.0|22694.0
MLA|2021-12-14|ALTO|366393.0|64657.0|4788.0|346.0|530.5559400025303|2864.0|1418|||120029.73|11402.82435|101.78003096100001||||71316.0|310938.0|8228.0|3746.0
MLA|2021-12-14|BAJO|317495.0|56028.0|2037.0|257.0|304.57841000145265|993.0|411|||28226.31|2681.4994500000007|101.78003096100001||||67527.0|276267.0|6506.0|1967.0
MLA|2021-12-14|MEDIO|302283.0|53344.0|1819.0|251.0|182.25579050086918|899.0|392|||32163.51|3055.53345|101.78003096100001||||73736.0|261752.0|7572.0|1792.0
MCO|2021-12-14|ALTO|177200.0|31270.0|1321.0|131.0|320.3136000000008|784.0|392|||18469.65|1883.9043|3886.815920398||||50350.0|155499.0|8128.0|1452.0
MCO|2021-12-14|BAJO|94494.0|16676.0|445.0|55.0|30.873600000000078|199.0|78|||2290.11|233.59122|3886.815920398||||38520.0|83765.0|4524.0|254.0
MCO|2021-12-14|MEDIO|115512.0|20385.0|639.0|94.0|92.62080000000023|338.0|138|||4186.62|427.03524|3886.815920398||||38674.0|102340.0|5653.0|473.0
MLC|2021-12-20|ALTO|149401.0|26365.0|1209.0|160.0|3021.4240000006866|717.0|453|||25671.36|2053.7088|842.318059299||||41599.0|130763.0|6841.0|1072.0
MLC|2021-12-20|BAJO|137326.0|24234.0|767.0|100.0|430.95360000009794|342.0|195|||8391.12|671.2896000000002|842.318059299||||43837.0|121641.0|6616.0|314.0
MLC|2021-12-20|MEDIO|136442.0|24078.0|908.0|140.0|623.2800000001416|430.0|258|||15085.47|1206.8376|842.318059299||||44673.0|120653.0|7064.0|402.0
MLM|2021-12-20|ALTO|288101.0|50841.0|2898.0|288.0|12281.477950450068|1980.0|1248|||71047.58|7815.2338|21.239300437||||72503.0|250171.0|11142.0|4316.0
MLM|2021-12-20|BAJO|259713.0|45832.0|1844.0|203.0|2429.4585479901225|979.0|534|||22636.7|2490.0370000000007|21.239300437||||79865.0|228694.0|9254.0|1993.0
MLM|2021-12-20|MEDIO|256890.0|45333.0|2658.0|219.0|4186.578567582979|1597.0|861|||41948.61|4614.3471|21.239300437||||80906.0|225396.0|10510.0|4586.0
MLB|2021-12-21|ALTO|1572917.0|277574.0|9260.0|1073.0|10379.680599320489|5289.0|2687|||118207.53|17494.71444|5.712699869||||324003.0|1448754.0|31336.0|17889.0
MLB|2021-12-21|BAJO|1101578.0|194396.0|4148.0|606.0|665.1846039769607|1655.0|716|||28641.64|4238.96272|5.712699869||||281939.0|1028753.0|22607.0|4746.0
MLB|2021-12-21|MEDIO|1198862.0|211564.0|5462.0|702.0|3308.418161885409|2554.0|1204|||48528.37|7182.1987599999975|5.712699869||||297138.0|1117803.0|26017.0|8491.0
MLA|2021-12-21|ALTO|362267.0|63929.0|7667.0|478.0|19734.25299997745|5379.0|3194|||189264.16|17980.0952|101.980044545||||67384.0|305838.0|20451.0|5715.0
MLA|2021-12-21|BAJO|312810.0|55202.0|3313.0|507.0|1652.284039998112|1383.0|513|||33581.14|3190.2083|101.980044545||||65209.0|270196.0|6084.0|1768.0
MLA|2021-12-21|MEDIO|298552.0|52685.0|5073.0|542.0|5353.988639993881|3080.0|1244|||62686.98|5955.2631|101.980044545||||70152.0|256869.0|20686.0|3641.0
MCO|2021-12-21|ALTO|174904.0|30865.0|1578.0|113.0|3124.3548700002348|1132.0|605|||20862.85|2128.0107|3990.2637564340002||||49265.0|153332.0|15925.0|1328.0
MCO|2021-12-21|BAJO|93044.0|16420.0|358.0|43.0|175.17639000001319|154.0|75|||1786.27|182.19954|3990.2637564340002||||37580.0|82338.0|4470.0|187.0
MCO|2021-12-21|MEDIO|113519.0|20033.0|599.0|73.0|521.7700200000393|298.0|157|||4219.92|430.43184|3990.2637564340002||||37698.0|100350.0|5320.0|433.0
MLC|2021-12-27|ALTO|148387.0|26186.0|913.0|116.0||498.0|261|||12836.33|1026.9064|842.318059299||||35906.0|129804.0|5948.0|873.0
MLC|2021-12-27|BAJO|133957.0|23640.0|595.0|88.0|284.92800000006474|232.0|117|||5728.05|458.244|842.318059299||||40773.0|118637.0|6270.0|202.0
MLC|2021-12-27|MEDIO|134422.0|23722.0|691.0|94.0||282.0|119|||4432.64|354.61120000000005|842.318059299||||41371.0|118739.0|6468.0|313.0
MLM|2021-12-27|ALTO|285416.0|50368.0|2211.0|234.0|6942.8270609535975|1395.0|772|||41377.69|4551.5459|20.611200415||||73422.0|131395.0|10990.0|2109.0
MLM|2021-12-27|BAJO|255026.0|45004.0|1546.0|185.0|1935.8406689870608|773.0|387|||15889.24|1747.8164|20.611200415||||78889.0|224172.0|8878.0|1667.0
MLM|2021-12-27|MEDIO|252295.0|44523.0|2173.0|219.0|3149.7437651789483|1226.0|600|||27991.98|3079.1178|20.611200415||||80499.0|221042.0|10124.0|3675.0
MLB|2021-12-28|ALTO|1563618.0|275933.0|8003.0|1301.0|9522.715441059765|4396.0|2169|||94823.85|14033.9298|5.65910011||||364957.0|1495425.0|35274.0|16198.0
MLB|2021-12-28|BAJO|1077695.0|190181.0|3513.0|596.0|530.1196200255945|1372.0|570|||23552.73|3485.80404|5.65910011||||256122.0|1154612.0|21577.0|4497.0
MLB|2021-12-28|MEDIO|1181164.0|208441.0|4889.0|830.0|3532.717147850562|2279.0|1022|||42081.89|6228.119720000002|5.65910011||||323963.0|1261665.0|28652.0|8515.0
MLA|2021-12-28|ALTO|355923.0|62810.0|4199.0|329.0|9274.192537472913|2834.0|1573|||118942.94|11299.5793|102.300011151||||66848.0|299990.0|20693.0|4371.0
MLA|2021-12-28|BAJO|305680.0|53943.0|1621.0|238.0|1197.4583249965026|656.0|276|||17850.82|1695.8279|102.300011151||||49287.0|263546.0|4898.0|1346.0
MLA|2021-12-28|MEDIO|291912.0|51514.0|2607.0|254.0|3476.0504519898473|1728.0|751|||47678.3|4529.4385|102.300011151||||68489.0|250614.0|20360.0|2690.0
MCO|2021-12-28|ALTO|172513.0|30443.0|1227.0|125.0|2448.868969999997|869.0|484|||11408.05|1163.6210999999996|3994.088748652||||46921.0|150921.0|15085.0|1143.0
MCO|2021-12-28|BAJO|90024.0|15887.0|316.0|40.0|3.755549999999996|126.0|45|||1643.07|167.59313999999995|3994.088748652||||32428.0|79614.0|4189.0|184.0
MCO|2021-12-28|MEDIO|111631.0|19700.0|479.0|44.0|405.5993999999995|229.0|113|||3535.03|360.57306|3994.088748652||||34750.0|98555.0|4993.0|331.0
MLC|2022-01-03|ALTO|147628.0|26052.0|914.0|111.0|2350.6560000005343|506.0|301|||15575.06|1246.0048|842.318059299||||35600.0|128305.0|6269.0|860.0
MLC|2022-01-03|BAJO|130727.0|23070.0|607.0|96.0|313.4208000000712|244.0|108|||4773.75|381.9|842.318059299||||38074.0|115562.0|6300.0|200.0
MLC|2022-01-03|MEDIO|132499.0|23382.0|922.0|93.0|864.2816000001964|531.0|243|||10371.18|829.6944000000003|842.318059299||||39071.0|116684.0|13336.0|518.0
MLM|2022-01-03|ALTO|283224.0|49981.0|2464.0|253.0|12583.046754126675|1670.0|997|||46880.83|5156.8913|20.515699023||||69186.0|245025.0|12441.0|3924.0
MLM|2022-01-03|BAJO|249673.0|44060.0|1493.0|166.0|2037.464088020512|762.0|403|||16616.45|1827.8095|20.515699023||||70293.0|219078.0|9854.0|1585.0
MLM|2022-01-03|MEDIO|247830.0|43735.0|2058.0|212.0|3345.7305024336824|1220.0|589|||27690.96|3046.0056|20.515699023||||75932.0|216810.0|11099.0|3599.0
MLB|2022-01-04|ALTO|1554632.0|274347.0|9514.0|1205.0|12126.602826220982|5662.0|2978|||141784.47|20984.10156|5.6775999829999995||||322117.0|1466566.0|35888.0|18229.0
MLB|2022-01-04|BAJO|1051520.0|185562.0|4207.0|619.0|1345.639006424521|1808.0|805|||32337.93|4786.01364|5.6775999829999995||||259412.0|1003194.0|24985.0|4844.0
MLB|2022-01-04|MEDIO|1161739.0|205013.0|5589.0|722.0|4551.859954449348|2825.0|1390|||54805.3|8111.1844|5.6775999829999995||||286678.0|1107601.0|29299.0|9028.0
MLA|2022-01-04|ALTO|352172.0|62148.0|3738.0|327.0|7806.284235037709|2532.0|1356|||92033.39|8743.17205|103.09002026700001||||68775.0|296104.0|20488.0|4350.0
MLA|2022-01-04|BAJO|299346.0|52826.0|1760.0|240.0|1488.9899100071927|820.0|369|||22073.2|2096.954|103.09002026700001||||66852.0|258452.0|7085.0|1534.0
MLA|2022-01-04|MEDIO|286960.0|50640.0|2891.0|228.0|4040.158290019516|1888.0|826|||50072.23|4756.86185|103.09002026700001||||70798.0|246081.0|20219.0|2880.0
MCO|2022-01-04|ALTO|170390.0|30069.0|1274.0|118.0|2788.851539999853|883.0|485|||14802.98|1509.90396|3981.20869496||||46952.0|148757.0|15174.0|1124.0
MCO|2022-01-04|BAJO|85365.0|15064.0|295.0|38.0|162.7646399999914|131.0|63|||2247.88|229.28376|3981.20869496||||31054.0|75149.0|4138.0|181.0
MCO|2022-01-04|MEDIO|109428.0|19311.0|498.0|45.0|497.33639999997376|253.0|132|||3375.38|344.28876|3981.20869496||||34754.0|96388.0|5184.0|333.0
MLC|2022-01-10|ALTO|146932.0|25929.0|873.0|113.0|2113.21600000048|492.0|318||411.0|15386.16|1230.8928|842.318059299||||33722.0|128065.0|5658.0|694.0
MLC|2022-01-10|BAJO|127927.0|22575.0|511.0|80.0|277.80480000006315|194.0|95||125.0|3821.99|305.7592|842.318059299||||36237.0|112937.0|5797.0|162.0
MLC|2022-01-10|MEDIO|130559.0|23040.0|758.0|106.0|717.0688000001628|445.0|221||315.0|8806.23|704.4984|842.318059299||||37169.0|114998.0|12459.0|404.0
MLM|2022-01-10|ALTO|280591.0|49516.0|2163.0|191.0|12134.14224007684|1432.0|880||1199.0|43606.9|4796.759|20.458800885||||67752.0|242313.0|11656.0|3365.0
MLM|2022-01-10|BAJO|245245.0|43279.0|1289.0|141.0|1867.1671040118247|637.0|321||438.0|14532.29|1598.5519000000006|20.458800885||||69324.0|215075.0|9523.0|1335.0
MLM|2022-01-10|MEDIO|243701.0|43006.0|1728.0|177.0|2921.902917772104|985.0|466||708.0|17514.0|1926.54|20.458800885||||72934.0|212755.0|10536.0|2976.0
MLB|2022-01-11|ALTO|1541434.0|272018.0|9635.0|1081.0|12923.994248030383|5677.0|3076||4599.0|152451.23|22562.782040000002|5.6351000010000005||||309636.0|1427172.0|34165.0|17650.0
MLB|2022-01-11|BAJO|1029992.0|181763.0|4426.0|604.0|1511.9518728129135|1858.0|863||1172.0|32243.05|4771.9713999999985|5.6351000010000005||||246983.0|964592.0|23418.0|4966.0
MLB|2022-01-11|MEDIO|1141358.0|201416.0|5948.0|706.0|4494.75785620579|2836.0|1409||1937.0|62495.78|9249.37544|5.6351000010000005||||272251.0|1067539.0|27393.0|8889.0
MLA|2022-01-11|ALTO|348573.0|61513.0|3094.0|280.0|6467.26480873581|2059.0|1106||1663.0|93826.69|8913.53555|103.559977797||||66701.0|292133.0|18646.0|3623.0
MLA|2022-01-11|BAJO|294218.0|51921.0|1578.0|192.0|1260.1393199968456|678.0|305||413.0|21787.69|2069.83055|103.559977797||||63967.0|252741.0|6391.0|1263.0
MLA|2022-01-11|MEDIO|282344.0|49825.0|2317.0|216.0|3278.293479991793|1435.0|646||946.0|40609.81|3857.93195|103.559977797||||68558.0|241405.0|18189.0|2255.0
MCO|2022-01-11|ALTO|167991.0|29645.0|1164.0|112.0|2861.624009999941|801.0|482||580.0|15245.55|1555.0460999999998|4043.508147669||||45715.0|146511.0|15472.0|1122.0
MCO|2022-01-11|BAJO|80648.0|14232.0|299.0|36.0|145.41827999999703|148.0|67||84.0|2415.41|246.37182|4043.508147669||||28760.0|71021.0|4104.0|174.0
MCO|2022-01-11|MEDIO|106821.0|18851.0|480.0|39.0|549.0281999999888|248.0|136||164.0|3570.67|364.20833999999996|4043.508147669||||33512.0|94193.0|5386.0|339.0
MLC|2022-01-17|ALTO|146202.0|25800.0|747.0|108.0|1989.369899998867|418.0|265||360.0|14029.13|1122.3304|821.868270954|13075.087266513166|1044.7540218670958|221.10872199767252|31912.0|127494.0|5191.0|662.0
MLC|2022-01-17|BAJO|126071.0|22248.0|536.0|76.0|350.42111999980034|205.0|94||135.0|4470.38|357.6304|821.868270954|13075.087266513166|1044.7540218670958|221.10872199767252|35085.0|111245.0|5538.0|182.0
MLC|2022-01-17|MEDIO|128782.0|22726.0|738.0|78.0|749.5118399995729|399.0|210||269.0|6626.31|530.1048000000002|821.868270954|13075.087266513166|1044.7540218670958|221.10872199767252|35754.0|113350.0|11624.0|401.0
MLM|2022-01-17|ALTO|278304.0|49113.0|2069.0|195.0|12797.903879973272|1366.0|844||1170.0|42865.77|4715.2347|20.300199348|41370.17494816255|3920.286820429386|674.0245011240565|66470.0|239404.0|11489.0|3131.0
MLM|2022-01-17|BAJO|240830.0|42499.0|1266.0|146.0|1816.4654133622064|606.0|319||425.0|13586.89|1494.5579|20.300199348|18389.56701238793|1933.3721952213891|432.4331293294555|67172.0|210216.0|9466.0|1225.0
MLM|2022-01-17|MEDIO|239931.0|42341.0|1547.0|166.0|2908.345823993925|911.0|442||652.0|17754.3|1952.973|20.300199348|25292.57684225119|2638.916592350495|587.7605701475974|70936.0|208973.0|10567.0|2608.0
MLB|2022-01-18|ALTO|1528689.0|269769.0|8727.0|1014.0|55.42173162423216|5055.0|2317||3958.0|130371.45|19294.9746|5.521299877000001|168734.36273286186|24962.6478794432|1244.8704849451876|304521.0|1410985.0|33116.0|15955.0
MLB|2022-01-18|BAJO|1010943.0|178402.0|3925.0|538.0|1318.5300857006864|1598.0|732||980.0|31553.64|4669.93872|5.521299877000001|48383.83428819276|6921.999564364361|1050.606676445902|241356.0|943614.0|22970.0|4201.0
MLB|2022-01-18|MEDIO|1121618.0|197933.0|5094.0|649.0|4149.959341177802|2487.0|1215||1717.0|48099.15|7118.6742|5.521299877000001|71679.19113310569|9856.893056136792|1621.5237925749823|265209.0|1042268.0|26475.0|7534.0
MLA|2022-01-18|ALTO|345591.0|60987.0|5261.0|280.0|14500.318113380055|3300.0|1933||3045.0|116550.54|11072.3013|104.170030491|112802.14977997757|10577.005670308614|1338.3291239131572|66690.0|179302.0|17901.0|2174.0
MLA|2022-01-18|BAJO|288975.0|50995.0|2764.0|179.0|2227.128079990762|1101.0|545||733.0|31348.59|2978.11605|104.170030491|46430.440701976375|4389.512127529638|718.8532264894654|66172.0|198749.0|6603.0|966.0
MLA|2022-01-18|MEDIO|278116.0|49079.0|3803.0|230.0|6867.618225971512|2210.0|1129||1547.0|52455.02|4983.2269|104.170030491|72787.68779101165|6848.903334138703|1338.0013826015909|67723.0|237697.0|17869.0|2151.0
MCO|2022-01-18|ALTO|165973.0|29289.0|1135.0|130.0|2783.7805800001092|775.0|453||585.0|12166.18|1240.95036|3950.3831871690004|7932.032613710333|808.785396576167|271.15691678861003|44424.0|144773.0|14789.0|993.0
MCO|2022-01-18|BAJO|76835.0|13559.0|294.0|42.0|154.9216800000061|125.0|52||76.0|1283.9|130.9578|3950.3831871690004|7932.032613710333|808.785396576167|271.15691678861003|26450.0|67736.0|3829.0|157.0
MCO|2022-01-18|MEDIO|104628.0|18464.0|438.0|46.0|402.4926000000158|189.0|101||132.0|3233.07|329.77314|3950.3831871690004|7932.032613710333|808.785396576167|271.15691678861003|32295.0|92155.0|5049.0|293.0
MLC|2022-01-24|ALTO|145396.0|25658.0|561.0|106.0||207.0|98||3.0|6938.1|555.048|799.232736573|143.152448709761|11.452195896780879|3.3599436340846345|176.0|0.0|307.0|0.0
MLC|2022-01-24|BAJO|124154.0|21909.0|439.0|89.0||130.0|55||2.0|3437.23|274.9784|799.232736573|143.152448709761|11.452195896780879|3.3599436340846345|184.0|0.0|317.0|0.0
MLC|2022-01-24|MEDIO|127008.0|22413.0|484.0|80.0||157.0|70||7.0|4573.37|365.8696|799.232736573|143.152448709761|11.452195896780879|3.3599436340846345|367.0|0.0|659.0|0.0
MLM|2022-01-24|ALTO|275936.0|48694.0|997.0|161.0||461.0|211||14.0|20911.4|2300.254000000001|20.63079906|254.62532652786197||2.7853470648757725|416.0|0.0|745.0|0.0
MLM|2022-01-24|BAJO|236778.0|41784.0|707.0|138.0||257.0|105||5.0|6461.62|710.7782|20.63079906|80.14671417889369||4.292091917585997|424.0|0.0|725.0|0.0
MLM|2022-01-24|MEDIO|236389.0|41716.0|798.0|142.0||291.0|122||9.0|6441.37|708.5507|20.63079906|105.50230760419996||7.739630348749882|431.0|0.0|802.0|0.0
MLB|2022-01-25|ALTO|1516687.0|267651.0|8405.0|960.0|11343.79893546254|4876.0|2580|||139516.77|20648.48196|5.491000004|183884.35154912478|25148.99458705612|1631.7031976772332|301450.0|1399579.0|32606.0|14953.0
MLB|2022-01-25|BAJO|993393.0|175305.0|3735.0|549.0||1562.0|584|||33941.07|5023.278359999998|5.491000004|55745.72027707629||885.9348623475165|236291.0|918389.0|22742.0|4080.0
MLB|2022-01-25|MEDIO|1103535.0|194742.0|4783.0|577.0|3630.6683637729607|2319.0|1100|||52002.04|7696.30192|5.491000004|72734.28211078042|10103.470262843844|1564.2258531094344|259449.0|1029924.0|26171.0|7013.0
MLA|2022-01-25|ALTO|340713.0|60126.0|1654.0|301.0||758.0|317|||38474.27|3655.05565|104.53001736200001|596.2252591423568||5.37211006300586|813.0|0.0|1421.0|0.0
MLA|2022-01-25|BAJO|283077.0|49954.0|1112.0|178.0||318.0|112|||13697.98|1301.3081|104.53001736200001|-18.015203871363894||0.18087180292111138|276.0|0.0|523.0|0.0
MLA|2022-01-25|MEDIO|272955.0|48168.0|1174.0|245.0||387.0|145|||18378.47|1745.95465|104.53001736200001|198.84311613995573||18.497342494990363|959.0|0.0|1664.0|0.0
MCO|2022-01-25|ALTO|163765.0|28900.0|550.0|97.0||195.0|73|||2159.19|220.23738|3950.3831871690004|25.592457690031296|2.610430684383192|3.068420839274273|461.0|0.0|858.0|0.0
MCO|2022-01-25|BAJO|72792.0|12846.0|197.0|27.0||46.0|20|||714.96|72.92591999999998|3950.3831871690004|25.592457690031296|2.610430684383192|3.068420839274273|112.0|0.0|221.0|0.0
MCO|2022-01-25|MEDIO|102468.0|18082.0|279.0|51.0||69.0|22|||907.35|92.5497|3950.3831871690004|25.592457690031296|2.610430684383192|3.068420839274273|178.0|0.0|312.0|0.0
MLC|2022-01-31|ALTO|144624.0|25522.0|557.0|103.0|175.18620000004037|214.0|110||2.0|10200.51|816.0408|799.149704714|44.86501483394724|3.5161292708337455|2.5748635973940917|91.0|0.0|167.0|0.0
MLC|2022-01-31|BAJO|122008.0|21531.0|437.0|80.0||103.0|53||2.0|3725.4|298.0320000000001|799.149704714|44.86501483394724|3.5161292708337455|2.5748635973940917|95.0|0.0|168.0|0.0
MLC|2022-01-31|MEDIO|125140.0|22084.0|480.0|75.0||186.0|90||2.0|8615.78|689.2624000000003|799.149704714|44.86501483394724|3.5161292708337455|2.5748635973940917|187.0|0.0|341.0|0.0
MLM|2022-01-31|ALTO|274414.0|48426.0|1996.0|195.0||1258.0|653||1024.0|38794.56|4267.4016|20.859699124000002|43741.11313395779||503.69606324651255|65798.0|236891.0|11573.0|4239.0
MLM|2022-01-31|BAJO|232070.0|40953.0|724.0|148.0||224.0|97||5.0|7371.62|810.8782|20.859699124000002|39.040005796709735||3.9230312912309424|190.0|0.0|348.0|0.0
MLM|2022-01-31|MEDIO|233413.0|41190.0|778.0|161.0||246.0|95||5.0|6129.68|674.2648|20.859699124000002|523.005083027327||6.240700950973974|242.0|0.0|407.0|0.0
MLB|2022-02-01|ALTO|1502911.0|265220.0|5599.0|976.0||2424.0|1096|||83771.35|12398.1598|5.280999892||||1004.0|0.0|1785.0|0.0
MLB|2022-02-01|BAJO|963743.0|170072.0|3058.0|520.0||904.0|359|||21838.1|3232.0388|5.280999892||||749.0|0.0|1291.0|0.0
MLB|2022-02-01|MEDIO|1083868.0|191271.0|3498.0|623.0||1166.0|455|||27220.86|4028.6872799999996|5.280999892||||938.0|0.0|1606.0|0.0
